Fecha,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
2020-04-26,6709589.85,6404432.94,6186422.65,6026504.31,5947278.53,5751040.08,5549047.25,5823833.96,6181826.69,6474391.59,6732320.27,7040646.35,7223700.58,7347801.52,7314298.84,7243957.15,7140464.83,7103880.18,7963654.78,8332224.44,8273690.5,7999682.07,7551878.09,7057399.39
2020-04-27,6715072.04,6433179.49,6237959.34,6145619.55,6172879.43,6203956.76,6376680.79,6918047.88,7368603.39,7662876.27,7910380.38,8217044.59,8348391.89,8357157.09,8270348.32,8183878.43,8017258.75,7851528.7,8640887.27,8979709.82,8812791.99,8452151.84,7935491.19,7366028.75
2020-04-28,6907343.93,6619127.9,6445738.22,6338497.81,6331541.49,6368156.76,6462606.53,6961982.67,7366254.41,7601518.75,7818880.72,8150265.33,8277055.7,8273317.54,8231325.16,8127509.7,7929908.64,7786207.94,8575494.36,8901648.67,8732489.35,8381204.66,7863259.3,7290728.55
2020-04-29,6886800.18,6625512.19,6434046.35,6343715.94,6375882.52,6412130.73,6530525.94,7038409.69,7476654.12,7731231.64,8020196.87,8303129.68,8391931.78,8370527.61,8283680.8,8186707.77,7970629.93,7863499.82,8590059.66,8943971.24,8780995.08,8444820.08,7929705.82,7353777.67
2020-04-30,6886962.38,6637757.7,6460780.39,6353608.4,6374316.55,6429361.85,6580415.32,7125119.78,7544481.58,7800257.38,8062658.66,8355423.29,8467166.73,8479273.36,8383569.99,8292853.32,8058181.02,7870075.03,8616232.93,8867480.61,8689149.15,8313035.1,7810296.62,7255753.19
2020-05-01,6810225.02,6524673.05,6337694.73,6207981.89,6143779.56,6120732.26,5926329.72,6187523.52,6496369.29,6802932.68,7092822.82,7395351.9,7597780.28,7627702.34,7462685.84,7410630.63,7246073.71,7197452.76,8056851.33,8493093.86,8347674.16,8009722.95,7601949.31,7152300.38
2020-05-02,6760130.72,6481921.82,6268405.84,6128718.79,6130028.54,6058908.88,6033519.08,6436194.64,6851327.78,7175862.05,7470956.55,7752598.01,7853235.47,7851084.77,7714877.32,7583012.48,7436223.25,7354818.01,8144229.28,8449438.62,8348449.2,7988355.43,7529331.86,7093794.3
2020-05-03,6716256.73,6412961.8,6210648.72,6048612.46,5973826.3,5811174.32,5610622.61,5860746.2,6152632.49,6393223.79,6662307.43,6955211.36,7217799.67,7295410.88,7223263.19,7098673.26,6975836.9,6934488.08,7876418.33,8224540.51,8121771.99,7859670.06,7457656.73,7003788.79
2020-05-04,6624829.01,6373016.89,6193210.96,6097758.39,6138387.66,6154545.35,6388710.71,7005086.97,7476077.53,7749963.75,7943768.5,8264377.2,8441060.24,8425675.52,8329147.76,8225748.31,8014365.67,7880218.18,8665944.74,8975945.49,8814699.86,8468855.66,7918758.24,7339645.11
2020-05-05,6932723.58,6659804.82,6412746.21,6367124.21,6434305.37,6483456.41,6627960.71,7195033.16,7621688.95,7833182.67,8123591.12,8425282.02,8544867.57,8556582.7,8502298.49,8411836.85,8178770.68,7985347.89,8811628.86,9122969.31,8937008.09,8603706.38,8029184.97,7452727.66
2020-05-06,7039369.27,6762432.38,6597439.74,6509582.9,6554111.4,6583405.86,6723196.78,7263287.19,7660777.26,7870335.78,8154740.63,8446355.73,8607311.25,8606098.64,8541906.32,8431193.06,8215197.16,8100087.35,8895255.95,9163944.89,8974671.07,8640649.05,8085883.49,7501070.48
2020-05-07,7068737.94,6787445.4,6621661.17,6522271.95,6574772.3,6618387.34,6739810.85,7299740.8,7760507.98,7985881.65,8255915.31,8551688.92,8611153.12,8572734.21,8495806.54,8337799.93,8055798.79,7952766.49,8749966.67,9097987.66,8924260.53,8564721.65,8011867.25,7429283.24
2020-05-08,6990375.13,6717259.91,6590109.01,6461067.18,6519492.38,6585792.52,6713662.14,7252599.69,7707933.65,7977922.11,8237847.72,8509081.52,8588783.08,8567955.83,8532157.37,8424629.16,8169410.38,8024196.8,8776754.15,9050278.8,8874210.15,8510031.96,7962936.93,7455116.79
2020-05-09,7067072.37,6778850.31,6566601.09,6451162.01,6478055.32,6441826.11,6440533.35,6836423.6,7265076.57,7576913.95,7848350.46,8125955.46,8230573.73,8180392.29,8059395.16,7944135.86,7779969.81,7714988.22,8463259.28,8791475.3,8612411.06,8262686.65,7792284.71,7319469.09
2020-05-10,6931636.78,6633019.5,6426231.28,6282310.23,6224243.49,6046061.63,5868226.5,6138316.44,6502111.04,6815162.62,7052547.88,7315222.92,7518379.39,7521847.56,7379416.38,7241478.61,7069459.22,7051243.57,7826862.31,8208456.25,8142325.94,7964256.41,7612281.72,7175770.09
2020-05-11,6814588.49,6569967.41,6396945.99,6300082.03,6328440.89,6428259.79,6652576.7,7256646.2,7729462.75,8055955.05,8351309.64,8659455.55,8803821.15,8785834.9,8749703.38,8632352.74,8376353.0,8176257.52,8898981.43,9227937.42,9096287.08,8745864.8,8161127.52,7546236.32
2020-05-12,7104281.65,6840368.93,6668068.86,6547071.67,6584329.82,6571694.6,6768951.77,7366080.74,7818958.24,8060709.02,8373546.03,8689110.46,8765382.64,8684228.5,8619257.41,8475358.62,8240013.95,8080313.18,8808354.28,9060377.87,8923380.87,8549522.67,7973652.28,7378619.51
2020-05-13,6971925.53,6694675.8,6508232.24,6403605.7,6441437.03,6509890.11,6655302.88,7201519.88,7620085.96,7821880.36,8098562.11,8383937.63,8450596.21,8420905.75,8345168.96,8173951.44,7939871.46,7894342.53,8641714.11,9016048.92,8847862.99,8488033.25,7943939.33,7342063.57
2020-05-14,6938341.4,6685171.99,6515088.39,6417219.09,6469103.1,6488774.8,6707316.34,7286383.85,7727705.39,8001735.56,8255061.44,8511808.41,8640455.43,8619484.99,8527171.7,8432403.07,8177817.45,7999567.27,8720845.23,9108019.83,8982015.93,8609559.81,8093743.71,7482955.0
2020-05-15,7004202.05,6763344.73,6562059.84,6470723.56,6528222.12,6533783.76,6708439.1,7278707.42,7725853.6,8045947.71,8373308.91,8659720.1,8683184.19,8634919.03,8615354.29,8548779.76,8285089.86,7959481.24,8643171.94,9029046.92,8876289.53,8525740.95,8043778.18,7537079.23
2020-05-16,7165265.07,6888248.78,6685254.3,6548806.57,6549755.81,6512759.43,6540024.99,6970232.65,7379606.17,7698658.79,7970206.76,8193973.59,8302859.87,8232256.38,8088718.19,7982042.99,7810882.26,7793900.12,8580046.87,8930573.94,8755303.93,8379936.13,7930519.41,7475092.86
2020-05-17,7042123.28,6713840.52,6459488.41,6305726.75,6165363.65,5957139.14,5757447.89,6011884.1,6348091.07,6651784.24,6891508.2,7150974.58,7322335.1,7336650.53,7235690.41,7135612.41,7016056.94,7066055.04,7938488.45,8334690.16,8218703.17,7957145.01,7484559.06,6997420.36
2020-05-18,6677148.9,6430745.66,6276627.18,6206841.89,6296194.8,6364637.36,6600084.28,7228102.37,7748821.02,8072593.78,8343040.22,8615769.44,8682541.24,8759004.21,8685119.32,8609048.98,8342027.97,8097800.16,8749147.04,9078195.55,8884290.66,8476752.78,7897996.72,7334299.67
2020-05-19,6924640.75,6676717.52,6501482.3,6431081.44,6483105.0,6531238.08,6707488.27,7265173.71,7785865.94,8054031.65,8283232.93,8539376.94,8554647.57,8356225.81,8286203.6,8224333.0,8044615.58,7879359.69,8693307.4,9030866.13,8854269.78,8479149.22,7925959.91,7314231.22
2020-05-20,6910991.81,6667680.99,6493506.25,6399699.75,6480884.86,6497777.1,6718158.79,7257436.22,7741883.17,8098677.11,8410071.58,8703267.34,8812060.64,8832275.3,8854176.63,8754321.31,8508280.82,8222716.03,8897120.57,9278291.72,9096041.13,8736126.34,8221283.69,7576472.55
2020-05-21,7168166.36,6899701.36,6683883.03,6616595.63,6663255.37,6692941.84,6878259.06,7496703.95,7982106.71,8312494.25,8586127.59,8948448.12,8989969.35,8978599.88,8973599.68,8847525.23,8564770.32,8300908.29,8983170.46,9293845.29,9111642.9,8789096.82,8252124.05,7654847.88
2020-05-22,7226058.4,6936976.07,6767507.32,6668677.15,6725282.74,6758531.27,6940879.29,7540402.04,8026633.99,8299662.35,8554822.37,8809470.41,8778571.09,8748599.25,8677606.49,8600926.9,8375639.52,8109793.22,8756049.55,9071046.36,8919686.52,8590377.54,8073124.1,7527404.14
2020-05-23,7095572.26,6817456.77,6632713.39,6507395.29,6542326.02,6499424.82,6529728.8,6988906.43,7473565.53,7801128.06,8020403.47,8322971.27,8430686.19,8377526.75,8239410.66,8155535.25,7971264.12,7841105.99,8560320.9,8959429.23,8821313.35,8466416.33,7951441.66,7441583.93
2020-05-24,7011777.49,6691985.05,6503440.68,6345006.86,6288736.84,6098393.67,5865195.87,6111964.44,6463557.3,6758240.4,7066202.75,7339906.25,7519213.79,7578820.8,7493226.13,7360398.27,7216245.5,7198695.92,7974921.36,8367687.93,8289053.57,8072004.73,7662317.83,7218019.83
2020-05-25,6850984.38,6591731.62,6365263.85,6225687.25,6242123.0,6174590.73,6056078.23,6378677.59,6779871.67,7078667.35,7410805.22,7706101.41,7874261.98,7871132.0,7789590.09,7743271.16,7587833.72,7412094.45,8158158.47,8635904.65,8579896.56,8284254.43,7825817.09,7381896.24
2020-05-26,6993886.08,6755159.54,6554692.74,6465517.06,6497444.8,6596677.8,6847599.31,7496582.56,8001342.95,8327059.23,8658561.16,8961509.85,9050139.15,8975712.27,8933495.0,8818338.49,8563058.93,8355149.01,8968923.87,9268757.31,9106364.18,8747046.15,8189797.3,7558120.84
2020-05-27,7143177.0,6830264.69,6650286.02,6527348.7,6565565.13,6659588.83,6746092.13,7282100.38,7780724.72,8060244.4,8335159.16,8580971.61,8646725.25,8597352.11,8575339.85,8516846.26,8247899.9,8014908.68,8702692.83,9003616.36,8863028.02,8499258.08,7908166.11,7323251.88
2020-05-28,6919357.96,6643431.97,6442667.06,6352090.52,6440386.8,6560593.54,6765530.02,7368382.45,7844490.44,8096208.0,8330278.88,8595144.33,8642143.02,8580886.07,8503037.69,8413476.07,8140745.92,8013744.64,8690645.15,9018524.47,8808488.61,8390655.93,7827199.58,7211258.0
2020-05-29,6804561.86,6571013.61,6416735.69,6347655.73,6415795.64,6482832.2,6700542.16,7315663.42,7756241.57,7971760.53,8333239.75,8679371.31,8696153.3,8622499.46,8578879.27,8482937.32,8278153.04,8115867.8,8713055.37,8963816.51,8726456.38,8384589.98,7882809.09,7283130.71
2020-05-30,6868741.44,6555718.23,6367536.21,6292832.51,6273502.0,6294337.18,6301070.33,6713715.58,7136616.51,7401001.59,7644793.39,7849938.29,7901426.71,7787184.16,7621019.91,7517122.11,7433544.42,7451602.78,8159109.65,8391167.21,8176611.86,7790140.35,7222722.25,6716477.69
2020-05-31,6314999.95,6050609.27,5865004.11,5738832.77,5700930.13,5546737.82,5355410.6,5642500.74,6007105.39,6282441.88,6556396.57,6785866.78,6941272.15,6972191.17,6858873.84,6783249.79,6696047.53,6718213.42,7512872.22,7950344.8,7843812.78,7559259.76,7119927.55,6639570.42
2020-06-01,6321946.37,6092531.9,5959767.82,5878501.1,5963699.7,6102125.48,6330283.76,6944997.23,7459096.42,7814360.32,8175219.15,8490252.1,8569827.0,8587594.28,8549950.25,8460249.84,8257071.69,8027937.26,8673181.27,9028940.71,8849439.07,8426077.8,7834293.61,7167378.83
2020-06-02,6750984.19,6521112.96,6347171.3,6264555.19,6359279.74,6431098.99,6660250.86,7317954.58,7779287.47,8089667.51,8384796.34,8661867.48,8724663.26,8689335.01,8633642.82,8578033.32,8360653.07,8143552.37,8784102.37,9108526.53,8937297.18,8564245.57,7970914.86,7256949.02
2020-06-03,6836776.62,6605952.58,6463743.07,6378537.8,6471885.18,6574616.44,6795572.32,7348337.05,7831076.01,8137670.44,8377598.11,8624835.7,8654153.81,8673770.86,8657978.89,8589113.44,8395842.45,8195850.25,8750491.02,9118401.9,8981662.84,8589587.78,7982320.51,7345402.44
2020-06-04,6941053.94,6688714.4,6525884.6,6449773.28,6544560.66,6611155.08,6847265.32,7476865.6,7964434.26,8265361.38,8573677.9,8871420.55,8905886.72,8851109.39,8858836.15,8831945.79,8564756.22,8287648.16,8911845.43,9321861.84,9153669.44,8815679.96,8235324.64,7611041.0
2020-06-05,7176805.12,6895420.82,6738401.89,6649746.84,6682431.17,6716227.46,6948849.09,7553495.0,8075403.59,8393428.47,8709169.2,8995941.42,9057100.14,8951191.99,8898398.78,8861202.51,8611350.69,8321700.83,8932770.95,9313850.48,9183024.23,8825374.69,8309704.14,7689090.01
2020-06-06,7269217.99,6933542.73,6725844.63,6607018.52,6632571.33,6609505.84,6614410.98,7040792.65,7453735.19,7834458.21,8066453.95,8294333.29,8289046.24,8114040.76,7921397.33,7805349.88,7661431.09,7583354.36,8268384.89,8647692.67,8425305.32,8060078.35,7579572.53,7119326.97
2020-06-07,6709026.01,6459563.65,6276378.95,6138088.67,6089553.56,5884952.82,5725303.73,5996782.95,6382568.6,6716909.99,7014227.19,7294293.39,7496085.36,7543004.73,7397710.84,7243391.2,7119398.1,7088289.6,7817224.63,8311317.17,8261270.59,8001130.54,7519308.11,7069369.34
2020-06-08,6758206.23,6529524.43,6365090.1,6281506.1,6335428.83,6444563.77,6714394.11,7388856.28,7944743.13,8304300.84,8587628.35,8879772.3,8973700.4,8990045.49,9002085.72,8937774.36,8657135.52,8348483.67,8880804.93,9361606.33,9213518.26,8824359.44,8234731.77,7620806.1
2020-06-09,7176457.82,6876866.28,6661151.2,6596875.73,6679151.01,6711433.52,6914440.72,7517052.68,8014994.97,8326659.33,8649053.7,8955518.96,8995335.14,8994226.15,8987741.25,8859335.93,8611853.12,8361111.22,8830222.15,9097220.88,8925926.49,8499301.92,7920387.43,7283017.83
2020-06-10,6852638.25,6578310.84,6422398.23,6226690.85,6282919.07,6410561.4,6672641.24,7257206.67,7702374.04,7958389.53,8235178.41,8481652.52,8522307.97,8430114.68,8427381.45,8379585.09,8169329.16,7977068.76,8588448.27,8932035.14,8673276.06,8285282.1,7716858.83,7143497.71
2020-06-11,6745711.74,6481484.77,6289320.23,6258949.07,6333614.86,6406840.16,6671319.63,7270124.67,7765542.14,8077132.66,8390860.06,8660471.96,8722649.53,8714601.66,8703396.36,8600764.97,8410614.46,8184094.19,8735618.02,9097087.23,8933522.36,8537514.62,7957039.2,7361237.66
2020-06-12,6920273.82,6643332.13,6479844.08,6402981.62,6406807.28,6505726.27,6715690.63,7334715.57,7825669.44,8113901.23,8362070.93,8648296.42,8759155.42,8697996.72,8649251.23,8594861.05,8367795.45,8155619.85,8715543.96,9063012.23,8953133.43,8575373.9,8006643.61,7410442.32
2020-06-13,6979848.24,6708657.23,6502184.89,6406481.95,6409795.24,6412287.78,6502464.67,7013674.24,7518582.83,7877264.4,8181912.66,8416200.96,8490714.93,8383189.88,8239855.23,8109862.33,7922852.08,7784473.2,8413799.19,8815379.35,8658240.58,8300644.54,7783191.08,7309375.47
2020-06-14,6913796.7,6634366.14,6408396.7,6255196.71,6157625.21,6006664.2,5842695.57,6128332.31,6493091.34,6816404.15,7069285.05,7352105.58,7515195.08,7514534.9,7407783.22,7281875.56,7144304.14,7088917.25,7787229.45,8277715.93,8213215.34,7946736.03,7532646.93,7102869.35
2020-06-15,6747346.54,6458105.37,6245288.14,6125257.17,6069103.73,6006671.88,5850381.82,6171306.65,6522096.35,6867333.92,7215913.28,7491173.71,7659772.65,7651853.62,7546688.04,7434769.26,7274356.52,7274177.46,8068362.94,8595537.19,8450124.92,8105869.64,7599732.79,7110754.96
2020-06-16,6751169.91,6544156.76,6376859.25,6301082.73,6402821.14,6494910.06,6752772.82,7453181.97,8006981.9,8343707.96,8658346.96,8951384.57,8994422.13,9015494.97,9017405.7,8934922.25,8702207.9,8421674.48,8973503.96,9378717.19,9240572.25,8802528.81,8211325.94,7595413.46
2020-06-17,7164804.37,6942125.81,6763479.37,6660714.21,6694345.53,6757070.88,6970312.77,7569020.68,8014031.2,8258102.53,8570040.38,8833266.99,8863334.12,8833769.16,8865892.4,8812820.29,8620418.36,8354179.94,8856546.5,9260481.25,9109129.0,8663990.07,8080845.58,7439611.36
2020-06-18,7038874.19,6796467.05,6648804.37,6548654.39,6612002.23,6707041.56,6930890.16,7557639.77,8063784.41,8300165.79,8711773.05,8969820.53,8989023.07,8984024.18,9051891.1,8979732.0,8816395.29,8548163.98,9007167.15,9303525.87,9134393.09,8705954.51,8116086.85,7518243.2
2020-06-19,7116121.89,6879749.71,6666139.9,6566286.53,6659075.66,6745739.31,6970369.58,7592642.22,8096776.87,8376314.99,8689345.54,8975632.13,9019252.01,9015859.06,9040718.57,8967734.47,8753607.79,8496388.23,9051466.75,9457936.96,9311864.55,8889893.37,8327843.49,7731580.58
2020-06-20,7270258.72,7002613.44,6789137.89,6659034.66,6697705.68,6676866.34,6757575.66,7254109.52,7695296.81,8010071.49,8312256.65,8534738.66,8555994.79,8377725.61,8233477.98,8079022.07,7948656.17,7883578.75,8488686.94,8832495.24,8620587.38,8247819.77,7760663.34,7286910.34
2020-06-21,6900738.29,6623515.76,6419111.92,6281331.65,6186258.64,6000614.91,5831305.95,6132250.13,6505227.7,6837002.97,7102238.92,7368631.08,7517908.84,7441710.44,7255339.7,7097821.76,6975715.15,6937623.99,7621991.32,8110754.36,8046371.69,7848138.37,7481569.68,7045461.88
2020-06-22,6678338.07,6435930.99,6200557.93,6048703.61,6060142.66,6020594.0,5900782.4,6181471.6,6603773.81,6954562.11,7272043.09,7561600.88,7730619.41,7713139.37,7643950.42,7517409.03,7460132.82,7442369.19,8203956.82,8698956.18,8592675.92,8262922.09,7800090.5,7288829.98
2020-06-23,6971145.06,6710082.71,6550739.88,6463751.71,6560424.45,6654023.22,6868218.89,7537799.95,8088771.77,8400664.41,8716910.49,9005379.39,9041069.77,9020782.35,9049342.12,9026566.74,8797663.32,8496979.34,8991780.94,9395956.48,9204438.47,8843818.46,8317180.98,7660823.2
2020-06-24,7177697.38,6875623.36,6698479.6,6607480.29,6678806.56,6741471.16,6937518.72,7558395.78,8027496.45,8363201.49,8738185.47,9060635.41,9109775.77,9041426.93,8016366.67,7037279.1,7013074.02,7211025.97,8150704.44,8797145.24,9017659.77,8754185.52,8191997.14,7603645.42
2020-06-25,7210865.23,6947950.58,6745408.12,6655184.23,6708313.43,6780292.49,6973436.46,7593830.82,8109712.32,8394832.81,8706549.51,9003638.89,9072296.19,9068895.53,9110941.61,9047395.07,8802386.87,8547701.6,9027412.89,9489457.09,9361468.92,8963669.84,8351425.78,7733937.47
2020-06-26,7255610.57,6986608.63,6793182.84,6670154.11,6734341.43,6843939.64,7060350.55,7659384.51,8090295.05,8341177.36,8648320.47,8924513.54,8989247.21,8976597.37,9023128.42,8955424.02,8687929.18,8377067.26,8892102.09,9330143.92,9147329.78,8797695.96,8217225.26,7633033.44
2020-06-27,7234997.73,6952604.06,6739075.28,6641629.4,6658448.71,6696592.43,6751278.68,7159643.38,7636352.07,7950052.43,8230307.56,8507027.56,8548422.55,8450475.73,8343499.68,8234247.53,8051538.13,7905541.83,8511639.63,8919723.39,8764280.24,8412941.75,7933281.73,7411594.6
2020-06-28,6975175.66,6687155.74,6503857.27,6377783.41,6288656.31,6124937.71,5927087.38,6168921.11,6494085.85,6805023.62,7025230.7,7306535.34,7456685.89,7448566.35,7318241.58,7203202.43,7080100.91,7080495.65,7784376.79,8197822.69,8059682.82,7763391.05,7354578.82,6920138.17
2020-06-29,6533268.68,6294143.33,6143826.56,6069127.04,6066150.81,6047054.56,5934715.01,6320275.11,6761958.59,7085464.31,7446569.9,7767127.31,7935053.68,7913926.37,7864344.61,7766344.03,7622557.86,7575717.23,8214859.27,8797714.62,8668484.9,8339075.78,7870378.56,7083805.06
2020-06-30,6926509.04,6684818.75,6537927.28,6434426.26,6534197.24,6650874.06,6886570.56,7509073.75,8059079.22,8396114.45,8741500.29,9050049.84,9131024.14,9152691.35,9166052.57,9143931.78,8876309.48,8572729.87,9067210.19,9512540.86,9358589.23,8984259.76,8431517.66,7757651.48
2020-07-01,7271240.09,7012088.12,6854451.88,6770746.17,6821253.62,6917040.67,7096106.79,7706229.64,8185624.44,8490581.07,8794759.94,9072171.04,9128566.4,9136496.64,9151632.67,9068242.06,8774904.39,8594128.09,9053158.78,9429022.07,9300918.28,8889390.9,8320782.37,7666990.11
2020-07-02,7243241.57,6983408.28,6804302.44,6721936.66,6754801.13,6870564.66,7089476.27,7671209.79,8172928.0,8437321.97,8751502.69,9020682.93,8965211.98,8853913.12,8856727.7,8883183.84,8636308.91,8377245.9,8853083.5,9217073.3,8997314.22,8606494.03,8075771.07,7451103.97
2020-07-03,6995718.9,6806232.0,6595864.79,6522269.79,6600591.12,6731850.26,6957487.77,7624957.79,8119420.91,8383609.25,8607855.84,8870903.34,8985199.65,8983858.49,9021991.24,8993758.59,8787142.37,8556618.01,9025375.06,9469695.88,9335223.52,8914303.99,8429016.67,7810518.65
2020-07-04,7370427.26,7082217.06,6887387.5,6786975.62,6780402.19,6814687.51,6823166.16,7307834.02,7773293.66,7985550.92,8285532.78,8537243.25,8571648.47,8468567.93,8318299.94,8183539.17,8038270.83,7897857.32,8522718.73,8857524.22,8663645.59,8241706.44,7755461.28,7238419.93
2020-07-05,6828094.78,6534715.56,6319247.15,6192784.7,6149026.46,6018457.28,5820710.89,6080204.62,6416607.14,6704740.86,7005877.75,7267845.15,7433842.48,7446312.23,7332061.81,7234788.74,7119584.2,7088726.68,7773548.19,8344599.22,8308608.67,8058749.12,7599728.05,7132400.03
2020-07-06,6824945.68,6527149.27,6421325.13,6363405.87,6457119.47,6551528.48,6826799.25,7487054.59,8008505.06,8396458.29,8692626.46,8973141.08,9049644.53,9047290.86,9084689.0,9002530.95,8795917.56,8543377.46,8955141.93,9396700.18,9192385.19,8813592.94,8231354.24,7609024.33
2020-07-07,7201149.72,6949654.76,6787299.64,6700835.88,6771321.86,6911906.2,7110672.27,7675093.4,8198561.33,8475918.31,8771057.21,9043329.68,9082675.41,8783408.46,8841903.43,8792654.12,8556481.06,8334862.68,8808698.87,9173281.9,8988699.64,8562212.72,7928081.07,7300946.73
2020-07-08,6935928.48,6714935.23,6539042.6,6483190.3,6564960.56,6721532.71,6978491.65,7537258.14,8030073.03,8302806.17,8491478.0,8840684.23,8898191.33,8851645.58,8886784.83,8817372.55,8583941.14,8362156.16,8871820.62,9282136.15,9024888.33,8511207.04,8005532.49,7420401.62
2020-07-09,7007882.08,6765231.27,6584951.27,6500103.1,6589664.94,6697960.3,6979803.88,7582381.57,8057518.8,8354396.29,8662656.59,8997340.2,9028894.99,8985243.88,9018922.31,8972811.29,8716416.34,8475639.17,8896938.99,9439178.14,9301653.74,8896222.14,8338909.01,7687167.37
2020-07-10,7269533.59,7013859.99,6811778.5,6735258.51,6812828.49,6915603.62,7086956.46,7756371.08,8242792.18,8487551.44,8847056.21,9159175.34,9211025.3,9149950.04,9142215.78,9069993.55,8807855.11,8527541.6,9022820.68,9473236.48,9322869.77,8928327.48,8360175.63,7739669.77
2020-07-11,7290052.66,7000553.56,6754736.28,6605205.16,6656644.76,6726574.69,6768147.68,7215644.59,7671123.27,7944340.0,8175008.85,8374631.75,8346922.02,8180201.34,8046478.11,7955660.54,7842431.13,7784222.06,8422151.22,8754130.93,8508229.66,8086552.9,7523644.5,7021288.17
2020-07-12,6675190.37,6389427.57,6208875.51,6105626.04,6043876.14,5940689.92,5747360.56,6032436.89,6424396.17,6728024.15,6991810.4,7284128.4,7443438.44,7435307.82,7314597.67,7162778.23,7086253.48,7088887.21,7829356.86,8334155.41,8246241.69,7930057.9,7481200.6,7072142.01
2020-07-13,6740387.42,6489924.11,6332944.6,6283948.68,6391597.22,6529808.19,6791711.28,7456911.5,7991006.33,8325983.47,8666959.35,8986965.69,9054713.66,9059946.62,9084690.65,9053199.14,8835193.25,8623571.49,9085788.2,9529614.66,9367543.1,8946654.89,8314711.66,7671095.32
2020-07-14,7168644.92,6947552.98,6711220.57,6533158.63,6608074.26,6713879.17,6940874.22,7544357.86,8072856.67,8384432.63,8648520.48,8865536.12,8893773.04,8955808.09,9032006.83,9010715.24,8805808.79,8492373.75,8902208.62,9474738.64,9357523.81,8982850.65,8330738.98,7694590.29
2020-07-15,7269464.72,7004177.93,6827313.73,6742435.46,6830343.38,6941478.41,7172252.95,7790078.2,8285931.76,8602405.27,8897028.51,9232085.22,9207869.62,9261308.46,9303168.41,9213009.57,8955635.08,8696875.08,9129306.0,9606288.87,9419745.95,9001754.41,8416244.22,7771919.1
2020-07-16,7362243.85,7095114.69,6857535.67,6773493.17,6815298.99,6907389.93,7130830.15,7743432.89,8223484.52,8537479.93,8851233.03,9122589.68,9146225.66,9162782.39,9229285.13,9103334.5,8817155.49,8527794.51,8953118.37,9466020.49,9302692.16,8948426.98,8350280.83,7759697.54
2020-07-17,7342637.73,7103098.45,6912620.1,6816318.9,6853511.16,6939941.37,7061485.62,7631227.85,8140163.27,8471272.8,8814634.53,9144319.55,9190016.8,9175499.45,9235669.71,9145581.27,8886346.64,8618937.39,8982353.12,9588109.57,9441499.63,9084972.03,8533971.21,7910338.76
2020-07-18,7479469.36,7152972.64,6896832.85,6764211.35,6802268.17,6787611.64,6804720.11,7281567.31,7787652.32,8129376.04,8491970.71,8771325.54,8828578.96,8729128.53,8597961.24,8423053.56,8197258.15,8076313.64,8659305.98,9095884.75,8903407.81,8548432.81,8004207.09,7532136.31
2020-07-19,7156251.46,6889333.58,6671307.35,6523198.47,6448504.31,6299362.5,6065374.69,6338455.67,6692576.96,7027490.38,7274297.5,7579313.5,7825662.3,7829875.31,7725616.68,7623660.42,7484043.27,7375515.51,8018891.85,8637860.9,8566424.77,8272205.75,7834835.83,7359997.92
2020-07-20,6971832.4,6689553.17,6509913.29,6357806.97,6316081.37,6270927.3,6113456.64,6383132.37,6785656.74,7183896.78,7486696.67,7772420.66,7932954.5,7959008.26,7848965.08,7764353.34,7581434.93,7494513.0,8242204.38,8808124.22,8665131.43,8304661.18,7829711.29,7299154.18
2020-07-21,6932857.19,6758404.47,6606845.98,6548192.16,6606562.66,6767211.75,7029399.34,7684106.42,8215452.37,8546229.51,8910498.12,9200628.32,9248006.78,9163048.62,9063823.3,8921939.21,8700538.72,8486040.26,8970262.33,9368630.85,9133733.42,8738547.24,8155324.6,7501710.13
2020-07-22,7096714.12,6864233.16,6730369.55,6642082.26,6729475.88,6835182.2,7059419.25,7659114.94,8105443.09,8399296.1,8663096.28,8956367.97,8945782.33,8980021.8,9012314.12,8944903.38,8762057.36,8511286.42,9040051.09,9474405.19,9320743.1,8920822.38,8301469.0,7621330.06
2020-07-23,7233326.8,7013178.89,6846053.11,6742213.79,6821840.47,6973913.86,7166078.66,7774185.48,8244507.21,8503596.86,8750375.15,9037379.93,9003232.86,8995539.14,9005852.25,8954547.61,8788762.73,8538043.64,8969061.04,9446409.54,9273507.78,8871507.29,8286278.03,7677807.41
2020-07-24,7272896.23,7011498.96,6822017.15,6718720.86,6778055.49,6905385.35,7082371.71,7618318.14,8022870.46,8259000.13,8528546.23,8826754.35,8838824.1,8793948.5,8804744.13,8780484.61,8567071.48,8428673.58,8945544.99,9320050.66,9071897.13,8720168.45,8196833.62,7577243.39
2020-07-25,7143411.86,6863776.9,6672166.56,6551748.11,6552065.76,6624603.04,6619148.71,7060808.98,7481531.61,7723157.88,8009824.69,8294829.8,8358909.27,8261784.39,8116453.94,7967684.41,7784023.72,7706490.03,8288151.71,8703128.08,8491850.62,8115582.44,7604660.56,7115753.87
2020-07-26,6709021.13,6431244.97,6252232.04,6158396.33,6139612.44,6072892.57,5873788.19,6141449.64,6548268.93,6904355.89,7186376.27,7449990.24,7662201.61,7735013.74,7652480.64,7506151.09,7333189.04,7274422.07,7988098.44,8534485.45,8418924.73,8131957.09,7621638.83,7107114.82
